event_id,year,longitude,latitude,intensity,loss
2577,2201,-96.32170024,26.33699246,57.14907066,5749773962.0
2578,2201,-95.17107622,25.0570441,33.82152908,827159102.3
2579,2202,-76.34616665,33.31462639,40.18711698,795430630.9
2580,2203,-79.53092311,32.23385893,67.9292389,14948036345.0
2581,2203,-95.2907364,26.8651916,35.79134818,955964196.3
2582,2204,-95.21007399,26.44619068,56.58041587,5749773962.0
2583,2204,-79.79502703,27.1212613,44.91329576,3450533798.0
2584,2205,-86.15993577,28.70658627,56.3874256,6613654285.0
2585,2206,-80.42088204,27.22346369,45.59388331,3450533798.0
2586,2206,-90.69694794,28.84887885,50.92297701,8126555557.0
2587,2207,-71.6049579,41.22356147,37.28022982,462562513.5
2588,2208,-88.80436048,28.49267275,36.34849867,877664606.0
2589,2208,-75.2753805,35.98994665,40.83311891,1316785465.0
2590,2208,-93.22975638,27.89176785,34.4034345,524354473.6
2591,2209,-91.08658358,29.21046889,40.45544859,1442635400.0
2592,2209,-89.59447072,28.45071152,57.9306938,5030803098.0
2593,2209,-91.34199066,28.74777305,54.3841812,8126555557.0
2594,2211,-79.19383446,31.74010356,46.22598842,3450533798.0
2595,2211,-90.65516068,28.47644021,40.01007435,516164424.7
2596,2212,-78.9310232,31.26498733,36.01726931,524354473.6
2597,2213,-92.24376848,28.86327746,48.82137307,2544197467.0
2598,2214,-95.84842806,26.2008733,40.86495385,946081035.5
2599,2214,-91.73043733,27.80182034,36.84832806,844764264.2
2600,2215,-87.70867834,29.10385857,50.22897816,7188343121.0
2601,2216,-88.80746077,28.76748958,56.08695504,8938953132.0
2602,2217,-89.36724586,28.92866756,37.19253753,795174680.2
2603,2219,-77.9560126,34.2040896,37.61667272,1285397596.0
2604,2220,-85.85151079,29.55028162,51.29432776,6613654285.0
2605,2220,-90.72885098,28.63903114,35.0490573,1869341065.0
2606,2221,-71.76865616,39.85212799,41.56533391,462562513.5
2607,2222,-93.22907807,28.2938778,35.64407327,524354473.6
2608,2222,-91.16787255,27.90204792,41.64656739,252423959.8
2609,2223,-80.4266205,32.52149407,36.56485502,1119276599.0
2610,2226,-92.48343003,28.87747735,35.75136409,814163690.0
2611,2226,-91.80164837,28.81244246,45.68752856,2544197467.0
2612,2229,-85.16947572,29.91270715,65.02931165,14948036345.0
2613,2229,-95.68944029,26.86717524,37.6917629,865325060.2
2614,2230,-90.00887705,27.73865896,50.31570536,5030803098.0
2615,2230,-76.20099084,33.87470879,57.62508642,5380126093.0
2616,2230,-91.35670897,28.64219914,53.62247249,8126555557.0
2617,2231,-96.75995458,26.68998971,52.73887291,5749773962.0
2618,2231,-79.39899272,32.90453465,48.42387596,3450533798.0
2619,2232,-71.21267544,39.93872279,48.79830738,2733219431.0
2620,2233,-75.96484213,34.74093015,57.68230047,10119610690.0
2621,2233,-71.45179643,41.08145819,48.43837141,2733219431.0
2622,2234,-72.4407587,40.48914406,33.14607495,462562513.5
2623,2234,-79.78672569,32.61392343,35.04301545,524354473.6
2624,2236,-91.61265394,29.09187895,44.50376615,2544197467.0
2625,2236,-78.59741135,33.86396556,57.48561712,8097986358.0
2626,2237,-79.74863629,26.65789493,47.50167321,3450533798.0
2627,2239,-70.35007989,40.68395347,47.14645999,2733219431.0
2628,2239,-96.21025013,26.41915988,50.97556297,5749773962.0
2629,2241,-93.81703565,29.70221671,48.4972322,2424371639.0
2630,2241,-74.09440389,36.209913,33.25690381,1316785465.0
2631,2242,-95.44994395,28.95525619,37.15979004,901765476.2
2632,2247,-89.2980639,28.79687209,33.63384149,695649767.1
2633,2249,-81.9703685,25.97259071,34.03603598,821323293.5
2634,2250,-78.1011778,34.02427296,39.91099134,887863288.5
2635,2250,-78.8289512,26.73185732,43.99483148,3450533798.0
2636,2251,-93.21851265,27.97792754,51.09052554,5961674471.0
2637,2251,-79.56403316,33.01887826,35.29864213,524354473.6
2638,2252,-86.34563892,29.53586521,46.47955407,4661767010.0
2639,2254,-74.68309619,34.69146733,39.00153828,438058744.7
2640,2254,-78.5270031,33.13331594,57.86396102,8097986358.0
2641,2255,-96.3141021,26.19264579,54.65740694,5749773962.0
2642,2255,-93.16166663,29.74298346,35.2780313,524354473.6
2643,2255,-76.44318607,32.85194484,33.31900601,1025585519.0
2644,2256,-84.45440539,27.28623784,38.58303458,1247943521.0
2645,2256,-70.24912545,40.75192451,47.45438371,2733219431.0
2646,2257,-90.34211739,27.59698999,53.35408266,5030803098.0
2647,2258,-84.51058028,27.49352379,35.0639733,1205057041.0
2648,2259,-93.24609113,28.17356301,36.31342742,524354473.6
2649,2259,-80.03973064,27.21406949,48.41935942,3450533798.0
2650,2260,-93.10003386,29.65337166,33.84069316,524354473.6
2651,2261,-95.10624393,26.09937965,50.92484126,5749773962.0
2652,2264,-89.03484415,29.49614971,40.08609497,851911044.3
2653,2265,-92.12759066,29.46846101,34.40359991,1000114278.0
2654,2265,-97.21263762,26.80372989,34.77574515,1087146316.0
2655,2265,-79.08677065,26.66486473,40.03927913,1361850958.0
2656,2266,-76.90244354,32.98105375,56.75130811,6613654285.0
2657,2266,-89.79672113,29.03025202,53.24634392,5030803098.0
2658,2268,-85.59594657,30.18575138,56.86991831,6613654285.0
2659,2269,-80.79005793,28.57530182,45.59741498,2424371639.0
2660,2269,-93.54418597,28.74956199,57.44303482,5961674471.0
2661,2269,-86.28637059,28.53019471,62.41949667,26234121822.0
2662,2271,-74.78893954,39.22687946,35.3544904,775055478.6
2663,2271,-88.46127937,28.28480772,39.60758078,1241122006.0
2664,2273,-83.18571819,26.99032586,37.24179907,1247943521.0
2665,2273,-92.38933165,28.90932508,41.49288439,1153584168.0
2666,2274,-75.80572467,34.0811663,52.84713429,8004360395.0
2667,2274,-80.00374145,32.47543043,39.15740639,524354473.6
2668,2277,-80.04949844,32.81230391,40.05977177,524354473.6
2669,2278,-79.37031763,32.57741891,48.86946388,3450533798.0
2670,2279,-96.11976117,26.54634764,36.59264335,955964196.3
2671,2281,-75.70981829,33.6428417,50.16907926,8130793305.0
2672,2281,-96.04688714,25.58389391,38.2856399,659096728.7
2673,2282,-76.72255431,34.80243732,52.55495558,11719078080.0
2674,2282,-77.48447275,33.63701308,41.65833938,618900545.5
2675,2283,-82.73325636,29.03042475,39.78303886,785057726.5
2676,2283,-93.25965839,29.08944108,40.61375601,524354473.6
2677,2283,-80.11089304,31.75842276,36.97836215,1119276599.0
2678,2284,-78.89677388,31.92711893,37.97858595,524354473.6
2679,2284,-78.9416825,31.88557728,47.56847214,3450533798.0
2680,2286,-84.23179193,28.61382139,41.10617742,785057726.5
2681,2287,-78.69102324,33.36147357,55.55092569,8097986358.0
2682,2287,-70.89087255,41.46453659,46.60278404,2733219431.0
2683,2289,-86.59948619,28.93809718,44.09661591,4661767010.0
2684,2290,-73.16183688,40.54476788,48.26178314,3611421792.0
2685,2292,-77.4156031,34.09096953,35.86687028,1266897044.0
2686,2294,-89.46866165,28.52243045,40.26208,1289941312.0
2687,2295,-75.20035165,36.40531213,33.86552379,1316785465.0
2688,2295,-79.95461084,27.3736304,45.93608675,3450533798.0
2689,2297,-91.34850025,29.091989,41.91574486,443297229.8
2690,2299,-83.88119769,27.96349612,36.70230798,1205057041.0
2691,2299,-93.24653498,28.02851938,55.16027476,5961674471.0
2692,2300,-96.50802889,25.63736198,33.17441855,850829983.8
2693,2302,-80.10242615,32.48265736,46.91898549,3450533798.0
2694,2302,-75.55796258,34.41753922,53.64749656,9729663072.0
2695,2303,-86.54288031,29.00341378,52.80390757,6613654285.0
2696,2303,-77.45802432,32.36219511,56.0841106,8097986358.0
2697,2305,-76.10042792,34.10552278,55.14127139,5670530263.0
2698,2306,-79.88554901,29.13156047,64.06051458,14853619650.0
2699,2306,-91.86234178,27.87377437,37.31022953,1186847301.0
2700,2312,-95.99851449,25.58668299,37.88771913,712683745.2
2701,2312,-71.39576849,41.17751441,43.17421094,2733219431.0
2702,2313,-75.72901144,35.98394244,46.87880976,4224952563.0
2703,2313,-83.66473718,28.73252839,38.26770294,785057726.5
2704,2313,-80.80329774,29.10620715,63.72957341,14853619650.0
2705,2314,-77.67470397,33.44607806,36.06665341,853879008.8
2706,2319,-79.62547316,29.29834175,68.58975626,14853619650.0
2707,2320,-92.40142133,27.99240024,45.40313811,2544197467.0
2708,2320,-86.03162433,29.81728575,45.48901483,4661767010.0
2709,2323,-92.22652695,29.58560348,40.01692051,910933014.5
2710,2324,-95.17932349,26.82860978,55.43686391,5749773962.0
2711,2324,-75.10058122,34.29486478,41.52435146,676866535.0
2712,2324,-91.2946242,27.6542714,41.90891425,724479155.7
2713,2326,-92.14318235,29.09615179,47.54536534,2544197467.0
2714,2326,-87.2610141,29.67980532,56.04036479,7188343121.0
2715,2327,-92.17070208,29.48861802,39.53368101,1213780629.0
2716,2327,-74.25237482,36.61934182,45.47131217,4224952563.0
2717,2328,-84.33197041,28.53574789,37.86801049,785057726.5
2718,2328,-89.10269876,28.73645845,38.06455928,808560540.9
2719,2330,-78.23046233,31.94933443,47.90087003,3450533798.0
2720,2330,-95.4409648,26.06415367,35.58009614,1038939468.0
2721,2332,-78.17255368,31.80086906,65.105295,14948036345.0
2722,2332,-93.08399199,29.68459026,56.57457721,5961674471.0
2723,2333,-90.84174283,28.86174266,34.99016933,272840727.7
2724,2333,-83.94181302,27.5319638,36.92374451,1205057041.0
2725,2334,-95.5928603,25.9258784,39.49440751,1217804008.0
2726,2337,-78.72407355,33.98063362,56.13397064,8097986358.0
2727,2337,-80.83125491,28.87000347,68.92937089,14853619650.0
2728,2340,-77.5679026,32.73908357,51.49494276,8097986358.0
2729,2343,-71.22223584,39.84774928,46.16764099,2733219431.0
2730,2343,-83.37911652,28.67098978,41.95675873,785057726.5
2731,2344,-78.35437322,33.89337427,52.71897308,8097986358.0
2732,2344,-74.89344007,35.48453049,37.06612264,386792339.3
2733,2344,-78.89211842,31.52073304,46.4674521,3450533798.0
2734,2345,-74.46203681,34.73472597,35.9748446,627370020.3
2735,2346,-78.41517738,27.32168235,48.44099499,3450533798.0
2736,2347,-70.80958468,41.14120157,45.90385155,2733219431.0
2737,2348,-92.19799406,29.19075993,35.68785087,814217738.8
2738,2348,-92.14937979,27.73956875,45.68791925,2544197467.0
2739,2349,-86.08707447,29.95384883,53.51491391,6613654285.0
2740,2350,-75.20434216,35.98707814,46.84894496,4224952563.0
2741,2352,-74.38725711,35.88920556,34.63810593,1316785465.0
2742,2355,-76.06888332,35.16511839,40.29543331,719820816.6
2743,2355,-93.6747687,29.18903504,48.53167344,2424371639.0
2744,2357,-91.26449758,28.18532335,41.42346058,1915687680.0
2745,2359,-93.48849039,28.03076079,43.24234941,2424371639.0
2746,2360,-95.82638199,25.95846158,37.32454026,957018551.0
2747,2360,-78.61417077,32.19089284,43.07864965,3450533798.0
2748,2362,-91.33429944,28.47755769,38.46747858,792925245.6
2749,2363,-75.49376203,36.19643246,47.16364274,4224952563.0
2750,2363,-97.08821418,26.26279099,53.42890127,5749773962.0
2751,2363,-80.32750207,27.18385454,46.03483603,3450533798.0
2752,2363,-71.46745967,39.91979591,35.64628737,462562513.5
2753,2364,-89.75466876,28.99825201,39.03271395,1289941312.0
2754,2365,-74.54780111,34.74508653,39.34494342,675931170.2
2755,2365,-93.50968211,29.35930361,52.30786531,5961674471.0
2756,2365,-91.43759788,28.04553696,54.35012206,8126555557.0
2757,2365,-91.61992729,27.96699413,57.12698282,8126555557.0
2758,2366,-82.89210262,27.23223059,38.97686141,1247943521.0
2759,2366,-90.73807568,28.77466939,33.38915648,2429176207.0
2760,2366,-75.86668418,34.22771565,50.04244929,7266494989.0
2761,2366,-90.92952874,28.98654051,40.76568462,572376759.4
2762,2368,-87.75919567,29.28422751,54.48617239,7188343121.0
2763,2369,-76.0589479,34.55967079,51.38292722,11770777856.0
2764,2371,-89.85339323,29.03510201,34.35187253,1289941312.0
2765,2373,-75.36087392,35.56263784,37.8941933,683540412.9
2766,2373,-88.38058102,28.28153973,35.19739465,805012187.5
2767,2374,-78.74632767,27.27708418,43.40163081,3450533798.0
2768,2374,-92.57382043,27.7772653,46.59769678,2544197467.0
2769,2376,-74.48608676,39.44023068,41.15002371,775055478.6
2770,2380,-91.17858925,28.33296651,54.04428612,8126555557.0
2771,2381,-88.45271668,28.44126047,33.70085275,684350881.4
2772,2382,-79.82172482,33.03009823,41.82123365,524354473.6
2773,2383,-96.10119762,26.27237171,38.38973439,993419341.4
2774,2383,-78.1478643,33.30415785,50.89268044,8097986358.0
2775,2383,-79.64086429,32.30296791,61.38196574,14948036345.0
2776,2384,-80.25704738,29.51309528,60.97773976,14853619650.0
2777,2385,-89.99514504,29.29953572,37.20994114,1289941312.0
2778,2389,-78.50856971,33.24228669,53.34559921,8097986358.0
2779,2392,-79.02332519,32.37375325,62.07076824,14948036345.0
2780,2392,-86.39838354,29.42117132,50.8041084,6613654285.0
2781,2393,-93.97038083,28.95047634,44.76281376,2424371639.0
2782,2394,-86.0305924,30.37645471,55.23467232,6613654285.0
2783,2395,-85.19939041,28.90578689,38.67279999,1624871268.0
2784,2396,-88.45343374,28.87412899,37.11456983,777341903.2
2785,2396,-91.23293034,28.08150188,36.84574229,1027916459.0
2786,2397,-93.20994175,29.8144869,55.59870837,5961674471.0
2787,2397,-79.37396133,29.0363441,46.56123417,2424371639.0
2788,2397,-74.63245437,39.19868183,34.03000158,775055478.6
2789,2398,-90.61565643,28.12338527,38.90256323,783556907.6
2790,2399,-95.96853294,24.81056087,34.60672888,684151756.0
2791,2400,-78.37061741,34.13249529,55.22018201,6613654285.0
2792,2402,-82.58774718,28.80978586,33.90613999,785057726.5
2793,2402,-79.06014528,27.17921956,33.50384579,1361850958.0
2794,2403,-95.17127606,24.71832907,39.72101994,888943050.7
2795,2404,-90.6140487,28.46338245,34.8602387,837192312.9
2796,2404,-74.98631632,33.89620675,52.31152456,10653826219.0
2797,2405,-76.63503353,32.73351801,38.08835646,654860547.6
2798,2406,-82.87636222,28.78766808,40.88182356,785057726.5
2799,2406,-91.63221681,27.77439181,34.63242339,542905333.7
2800,2406,-79.36849661,32.75110467,33.5875434,524354473.6
2801,2407,-89.67567372,30.0650751,36.24533643,1029797584.0
2802,2409,-96.96579773,26.75012376,35.77646401,1073380819.0
2803,2410,-84.65528476,28.11298453,37.29508312,1205057041.0
2804,2410,-83.56986693,28.42640776,34.49395349,785057726.5
2805,2413,-79.57022021,32.91201115,44.41300892,3450533798.0
2806,2413,-88.83390697,28.4242939,55.04531458,8938953132.0
2807,2413,-79.18462323,31.47845842,47.85187979,3450533798.0
2808,2414,-79.8506737,32.80164365,34.16293797,524354473.6
2809,2414,-77.11088504,33.18901275,35.91337177,866067634.9
2810,2414,-91.87809981,27.70703211,41.66213029,1881740576.0
2811,2416,-85.51236896,29.8006124,64.92004681,14948036345.0
2812,2418,-89.98201284,28.68810034,52.76046685,5030803098.0
2813,2418,-84.24425284,30.05560296,37.59373742,947222683.7
2814,2418,-93.33252288,28.21164514,57.62637356,5961674471.0
2815,2419,-85.98187467,28.39140166,62.32267858,14948036345.0
2816,2419,-75.78335022,33.33797475,56.55631327,6125661347.0
2817,2421,-95.12234277,28.15776571,33.62356591,901765476.2
2818,2422,-82.79924674,27.97745039,39.93022733,1205057041.0
2819,2422,-74.70383997,36.23283436,48.32005198,4224952563.0
2820,2422,-88.68700496,29.27123331,36.15609997,760322328.5
2821,2423,-93.25563633,28.71163414,38.15317654,524354473.6
2822,2423,-76.2593702,34.26026985,56.89188621,5279670590.0
2823,2423,-83.70533983,24.86835543,36.69449019,821323293.5
2824,2424,-80.3595202,32.36281021,35.91448034,1119276599.0
2825,2424,-94.49937781,29.77792463,44.19422467,2424371639.0
2826,2426,-93.04183745,29.50769024,57.34839054,5961674471.0
2827,2426,-75.7528893,35.13601409,41.27466188,701893528.9
2828,2426,-74.63975646,35.85527251,37.78862832,1316785465.0
2829,2431,-74.54421251,34.42302237,39.39237094,420550947.5
2830,2432,-95.6634638,28.92788762,33.16214879,901765476.2
2831,2433,-80.10722454,28.56588234,43.00372017,2424371639.0
2832,2434,-91.13629683,28.085868,34.62727087,442883641.6
2833,2437,-90.40600354,27.85304292,39.59870894,1289941312.0
2834,2438,-95.15348217,28.46772524,37.78837634,901765476.2
2835,2439,-78.86512768,33.84542645,55.052612,8097986358.0
2836,2439,-90.51673657,27.58075958,34.74974778,579431973.2
2837,2441,-84.23267846,29.05785702,36.89720771,947222683.7
2838,2441,-71.63958774,40.254787,35.23758698,462562513.5
2839,2441,-89.63980708,29.50270688,36.76361368,854722593.0
2840,2442,-76.4209566,34.85209615,56.97590566,10719608823.0
2841,2443,-93.40781198,28.43462339,50.72811338,5961674471.0
2842,2443,-77.61371883,34.58404542,39.523713,795430630.9
2843,2444,-90.59239349,29.15130982,56.93608601,8126555557.0
2844,2444,-93.33741932,29.72384842,56.8946996,5961674471.0
2845,2445,-75.37261622,33.71683154,53.20430494,10093076308.0
2846,2447,-87.0819428,29.34875415,57.65531797,7188343121.0
2847,2447,-90.75691651,29.35390144,37.62022439,713115380.0
2848,2449,-89.81265,29.4939949,41.49588972,1020666564.0
2849,2449,-88.23935078,28.4025876,53.1466337,8938953132.0
2850,2449,-91.98212394,29.64878026,43.26510186,2544197467.0
2851,2450,-75.51049263,36.08436531,33.29248861,1316785465.0
2852,2450,-91.75859393,27.81027881,34.90606277,2293861092.0
2853,2450,-76.51191428,33.21713711,33.33632082,795430630.9
2854,2451,-83.00435053,27.65541932,40.31207454,1205057041.0
2855,2452,-78.24543811,34.08906193,34.30427076,761737899.6
2856,2452,-95.94090192,26.0610313,33.22361287,875490785.8
2857,2452,-93.3269099,29.59699133,36.50459405,524354473.6
2858,2452,-85.96679849,29.96639221,67.66185395,26234121822.0
2859,2452,-86.40283196,28.98634396,56.50235333,6613654285.0
2860,2453,-77.38437529,33.90336735,55.98773851,6613654285.0
2861,2453,-77.52484639,33.98062716,35.32583059,544019649.2
2862,2454,-80.28736137,28.55728291,43.93592425,2424371639.0
2863,2457,-82.61967539,28.73711558,36.02296267,785057726.5
2864,2458,-78.06523535,33.53222005,55.09404036,8097986358.0
2865,2458,-86.64090457,28.34204917,63.19117239,26234121822.0
2866,2459,-90.62020649,28.20144691,34.74395036,469456986.0
2867,2461,-95.49372493,26.98588308,38.01020887,950202156.2
2868,2461,-79.8954774,27.35070557,47.98809188,3450533798.0
2869,2462,-94.95891222,25.93603711,33.35806527,1046243234.0
2870,2463,-96.94154661,26.33173881,35.11456081,1104340851.0
2871,2463,-74.56341408,35.61473314,36.43348994,1316785465.0
2872,2464,-90.42573072,28.40730944,55.950065,5030803098.0
2873,2464,-93.24373888,28.55597755,38.93084199,524354473.6
2874,2465,-77.49189394,32.61738684,54.85901533,8097986358.0
2875,2465,-71.09644208,41.02810992,44.37095239,2733219431.0
2876,2466,-83.75340768,27.18956806,39.02903861,1247943521.0
2877,2467,-95.73885273,27.03299736,54.6878978,5749773962.0
2878,2468,-79.70691843,26.66142418,48.84051497,3450533798.0
2879,2469,-91.02665625,28.05353242,56.42767847,8126555557.0
2880,2470,-76.98409696,32.62317528,34.10887287,1355051238.0
2881,2470,-95.06138308,24.92033526,40.27961297,820622210.6
2882,2472,-77.96180788,34.27239176,57.40733202,6613654285.0
2883,2472,-75.14226743,35.16018118,39.55684971,661891769.7
2884,2472,-86.34250639,28.49615835,64.52583213,26234121822.0
2885,2474,-92.7277176,29.78435906,33.39878881,917493104.4
2886,2475,-80.09574254,28.3274367,47.72717388,2424371639.0
2887,2476,-84.27783806,30.11654658,40.58432593,947222683.7
2888,2477,-92.22622406,29.52947558,39.20705612,695850282.9
2889,2478,-90.6526739,27.78368219,40.59697306,790814380.2
2890,2480,-97.53532563,26.63184658,39.76487006,724331173.5
2891,2481,-79.16228397,29.76706733,69.38959039,14853619650.0
2892,2484,-92.8997151,28.5170932,35.1882083,697310685.5
2893,2484,-79.6517283,29.45110703,69.84103775,14853619650.0
2894,2486,-78.92504324,32.48767308,66.35737808,14948036345.0
2895,2487,-95.02807268,25.65340796,40.10819496,923507527.5
2896,2487,-96.50307865,25.70773061,37.18995279,755180891.6
2897,2487,-78.3950628,27.36464572,48.9175757,3450533798.0
2898,2488,-76.47541678,33.76431379,37.37313196,795430630.9
2899,2488,-91.0279005,28.16519016,35.09411676,875273917.3
2900,2488,-77.41904456,32.95717539,55.00031764,6613654285.0
2901,2489,-78.47181529,31.65420991,43.1827783,3450533798.0
2902,2489,-76.89893989,33.89461768,34.40009337,795430630.9
2903,2490,-85.47552397,29.02073151,35.83872072,1624871268.0
2904,2490,-84.52601122,27.45972838,36.35843472,1205057041.0
2905,2492,-85.33641143,29.74550964,64.27180924,14948036345.0
2906,2493,-78.51823168,33.37700391,51.90940732,8097986358.0
2907,2494,-92.67942952,28.18526123,40.86286087,876589085.0
2908,2495,-88.95475475,28.68144038,53.67730937,8938953132.0
2909,2497,-88.86590888,29.33089357,53.0203296,8938953132.0
2910,2498,-78.49179135,31.80498044,37.19678692,524354473.6
2911,2498,-76.89826997,33.32644869,40.24406556,842138510.5
2912,2498,-87.25942237,30.53505935,51.38335254,7188343121.0
2913,2500,-95.14167884,26.2289942,51.32733944,5749773962.0
2914,2501,-91.54742333,27.70637223,57.12437481,8126555557.0
2915,2502,-85.0600586,29.38955171,35.38122832,1624871268.0
2916,2503,-83.5194806,28.55878599,38.87640406,785057726.5
2917,2503,-84.08917301,28.6026428,37.00154131,785057726.5
2918,2505,-92.0256179,27.835066,44.5299184,2544197467.0
2919,2506,-90.44391793,27.68149126,41.36860933,470023299.6
2920,2506,-75.18123812,33.90314651,52.08709992,9847777288.0
2921,2506,-79.22041399,27.45254092,35.56697074,1361850958.0
2922,2507,-78.52344942,27.36726668,43.74062646,3450533798.0
2923,2507,-96.09935312,25.49346873,35.04384611,750939506.0
2924,2508,-97.50548283,26.23909739,41.40991395,814956819.3
2925,2511,-76.66560256,33.22352251,52.37212441,6613654285.0
2926,2512,-79.02428258,27.15410366,46.06047667,3450533798.0
2927,2512,-89.65479777,29.50454492,51.90376998,8938953132.0
2928,2512,-83.197001,25.22262063,33.03660272,821323293.5
2929,2513,-75.68408977,34.72154067,51.63413017,7134349464.0
2930,2513,-77.09876046,33.21564925,35.7694552,863425541.2
2931,2513,-90.57429201,28.74422414,36.65863781,695481297.1
2932,2515,-85.82375458,28.756937,64.98913293,14948036345.0
2933,2516,-77.54787048,34.18163882,53.43840017,6613654285.0
2934,2517,-84.04375573,28.02254339,38.15919556,1205057041.0
2935,2517,-93.17876028,29.4718811,53.08615395,5961674471.0
2936,2518,-89.67180985,30.0182786,36.63803082,809085279.9
2937,2519,-91.92117718,27.75704815,36.70277888,799245052.3
2938,2519,-85.65226294,29.55045858,65.41688482,14948036345.0
2939,2519,-76.64803979,32.95596865,37.9471414,514497754.4
2940,2520,-79.07087319,27.12857966,37.60541785,1361850958.0
2941,2520,-95.18705685,28.68020794,39.03575896,901765476.2
2942,2521,-91.181956,27.97680151,36.26594531,515118024.5
2943,2522,-74.76584082,35.18312419,33.16827216,518293476.3
2944,2522,-79.86478988,32.02832384,37.09439649,1119276599.0
2945,2523,-95.97546011,26.71894044,38.73817749,925796091.0
2946,2523,-93.29745237,29.72139031,52.90875565,5961674471.0
2947,2523,-85.39602572,30.04982286,34.67683411,1624871268.0
2948,2526,-96.14943777,26.28692704,34.96466586,1181784344.0
2949,2527,-95.03145932,26.64424431,50.12528473,5749773962.0
2950,2527,-90.81202057,28.58916075,50.23491872,8126555557.0
2951,2530,-92.42484283,28.75309112,37.21683558,661379306.4
2952,2531,-85.31486717,28.34420973,39.92818505,1624871268.0
2953,2532,-90.46095531,28.67722851,40.62145186,1289941312.0
2954,2532,-93.63309647,29.63310804,50.13582342,5961674471.0
2955,2532,-75.60174036,35.98905074,35.19225217,1316785465.0
2956,2534,-80.62097504,32.42872905,34.80089582,1119276599.0
2957,2535,-79.93333364,29.68090124,65.62453715,14853619650.0
2958,2537,-87.05050344,28.70168235,50.71941842,7188343121.0
2959,2541,-72.53382447,41.20896521,38.85471788,462562513.5
2960,2543,-78.57594145,33.48112304,50.0285211,8097986358.0
2961,2544,-91.76024991,28.06910161,33.83293917,815468950.5
2962,2546,-80.33077623,32.08919963,34.33959355,1119276599.0
2963,2547,-92.65908076,27.78560057,36.5116871,1522730744.0
2964,2547,-78.92473306,33.6647296,53.77349172,8097986358.0
2965,2548,-90.91777799,29.28372951,57.62999205,8126555557.0
2966,2549,-95.06215291,28.67606457,39.41541979,901765476.2
2967,2550,-73.96221634,38.82117775,35.27770142,775055478.6
2968,2550,-92.53003484,29.76584947,34.6424188,854987026.1
2969,2550,-83.91904658,27.81740867,39.51031002,1205057041.0
2970,2551,-73.5343459,41.06251821,46.23599174,3611421792.0
2971,2551,-96.471825,26.74261852,38.95748154,900715909.3
2972,2552,-89.99074451,27.96965458,38.90851041,1289941312.0
2973,2552,-77.19165444,32.68314343,39.31268879,594310588.2
2974,2554,-86.16886957,29.12297206,59.43199118,26234121822.0
2975,2556,-89.90080055,28.67192383,53.57961135,5030803098.0
2976,2556,-90.64369583,28.49436801,40.62845326,820158918.2
2977,2557,-70.50131441,40.62265603,45.1468798,2733219431.0
2978,2559,-88.95161068,28.68333699,34.33554513,1214190018.0
2979,2560,-90.50103144,27.92993224,35.79161714,854782836.2
2980,2561,-96.8485603,25.2243149,35.42909556,808861121.0
2981,2561,-79.23158826,29.17450848,64.63807742,14853619650.0
2982,2561,-79.18533485,29.55202337,66.42062811,14853619650.0
2983,2564,-92.01492007,29.08139587,43.98751506,2544197467.0
2984,2564,-77.28548306,33.55155677,37.85509068,642687574.5
2985,2565,-75.05720225,36.1082937,36.62904124,1316785465.0
2986,2565,-96.75111286,26.78212861,41.38317785,867465975.3
2987,2566,-77.82092788,33.86438982,55.11815254,6613654285.0
2988,2568,-95.87898133,24.7068348,33.48266784,743905095.7
2989,2570,-95.74112878,24.78387907,39.09029186,923507527.5
2990,2570,-72.02506746,41.32775664,38.68362463,462562513.5
2991,2570,-79.41530251,31.76472126,69.48908289,14948036345.0
2992,2570,-91.05821125,29.20812515,50.5230117,8126555557.0
2993,2571,-87.72281715,29.92143381,50.67754498,7188343121.0
2994,2572,-79.61660079,32.74497879,47.6400832,3450533798.0
2995,2573,-93.9194183,28.92140073,43.92972691,2424371639.0
2996,2575,-95.75243417,26.59331977,33.390649,1140506408.0
2997,2575,-72.52592996,38.58891155,40.39653482,775055478.6
2998,2576,-91.01315581,27.6843632,55.20945648,8126555557.0
2999,2576,-92.33789137,29.52154109,40.4456492,773351418.8
3000,2576,-95.53802585,25.32516643,41.74631635,813020053.0
3001,2579,-79.47792148,29.82295884,63.29348716,14853619650.0
3002,2579,-72.75741161,38.58357293,38.39447243,775055478.6
3003,2580,-91.39570628,29.3030716,43.07425487,2544197467.0
3004,2583,-92.29676042,28.96768198,41.9322368,1207342068.0
3005,2584,-75.29978307,34.36835786,51.15749182,9729663072.0
3006,2586,-77.64598677,33.16306162,50.33713392,8097986358.0
3007,2586,-85.37997219,29.49268255,66.09440924,14948036345.0
3008,2587,-75.20584217,34.28459313,52.26157594,5010747182.0
3009,2588,-93.38515903,28.61057292,51.57389597,5961674471.0
3010,2588,-77.8110566,33.60645232,33.27599508,481087666.1
3011,2588,-74.76532205,35.28685172,38.13052424,570293944.6
3012,2589,-86.58303266,28.81199189,55.03574011,6613654285.0
3013,2590,-74.42625737,36.11247435,45.7673213,4224952563.0
3014,2590,-72.26705014,40.01180323,46.72632431,3611421792.0
3015,2590,-97.35247167,25.82833831,41.67250384,772049607.1
3016,2591,-80.81457635,29.35914941,60.04577678,14853619650.0
3017,2591,-85.06662888,28.65163731,66.42902356,14948036345.0
3018,2592,-86.09816049,29.97879416,47.79639294,4661767010.0
