event_id,gate,category,sample,loss
9703,20,3,8251,6613654285.0
9704,15,3,8251,8938953132.0
9705,27,1,8252,1247943521.0
9706,12,3,8252,8126555557.0
9707,46,1,8253,524354473.6
9708,1,1,8255,738659889.3
9709,1,3,8255,5749773962.0
9710,2,1,8256,1068779220.0
9711,48,3,8256,8097986358.0
9712,50,1,8257,795430630.9
9713,51,3,8258,6140590806.0
9714,37,1,8259,1361850958.0
9715,12,3,8263,8126555557.0
9716,53,1,8264,1316785465.0
9717,37,2,8264,3450533798.0
9718,51,3,8265,6316011429.0
9719,1,3,8265,5749773962.0
9720,14,3,8265,7188343121.0
9721,11,1,8265,640603673.8
9722,52,1,8266,580173248.9
9723,39,2,8266,2424371639.0
9724,15,1,8266,1087331378.0
9725,51,3,8268,10912713059.0
9726,13,1,8269,1289941312.0
9727,46,2,8271,3450533798.0
9728,51,3,8271,12330924891.0
9729,12,1,8271,1130855964.0
9730,2,1,8273,948324923.1
9731,50,1,8276,795430630.9
9732,26,1,8277,1205057041.0
9733,52,1,8277,644029214.3
9734,49,3,8279,6613654285.0
9735,10,1,8280,634276043.1
9736,15,3,8281,8938953132.0
9737,25,1,8281,785057726.5
9738,12,1,8282,1016163045.0
9739,14,3,8282,8938953132.0
9740,2,1,8282,1032788352.0
9741,58,1,8283,775055478.6
9742,20,3,8283,6613654285.0
9743,52,1,8285,621807229.0
9744,6,1,8285,901765476.2
9745,17,3,8285,7188343121.0
9746,50,1,8287,795430630.9
9747,22,1,8288,947222683.7
9748,52,1,8288,612576426.5
9749,12,3,8291,8126555557.0
9750,9,3,8291,5961674471.0
9751,15,1,8291,726922814.5
9752,18,3,8292,7188343121.0
9753,52,1,8296,660766266.0
9754,1,1,8296,701473292.8
9755,21,1,8298,785057726.5
9756,39,2,8299,2424371639.0
9757,21,4,8299,26234121822.0
9758,52,1,8302,550665097.3
9759,9,3,8302,5961674471.0
9760,52,1,8302,612576426.5
9761,1,1,8302,798095798.9
9762,49,1,8306,1225788345.0
9763,14,3,8309,8938953132.0
9764,13,1,8311,602869547.1
9765,49,1,8311,599390968.3
9766,9,1,8312,524354473.6
9767,12,1,8312,532080825.9
9768,32,1,8315,821323293.5
9769,39,2,8315,2424371639.0
9770,48,3,8315,8097986358.0
9771,37,2,8316,3450533798.0
9772,51,3,8318,6391816085.0
9773,10,1,8322,862852934.4
9774,12,3,8322,8126555557.0
9775,1,1,8322,852850853.5
9776,1,1,8322,839861503.9
9777,20,3,8323,6613654285.0
9778,9,3,8324,5961674471.0
9779,12,1,8327,470895858.5
9780,27,1,8328,1247943521.0
9781,11,2,8328,2544197467.0
9782,27,1,8330,1247943521.0
9783,50,1,8330,795430630.9
9784,14,1,8331,937643625.4
9785,53,1,8331,1316785465.0
9786,58,1,8332,775055478.6
9787,50,3,8332,2842809070.0
9788,1,1,8333,902280811.0
9789,12,1,8334,400467687.6
9790,2,1,8336,802332669.8
9791,8,2,8337,2424371639.0
9792,10,1,8337,1107568868.0
9793,39,2,8338,2424371639.0
9794,21,1,8339,947222683.7
9795,11,2,8340,2544197467.0
9796,21,4,8341,14948036345.0
9797,21,4,8341,14948036345.0
9798,9,1,8341,524354473.6
9799,51,3,8342,9273344155.0
9800,40,4,8343,14853619650.0
9801,10,1,8343,1487338883.0
9802,1,3,8344,5749773962.0
9803,12,1,8345,1435403638.0
9804,8,2,8345,2424371639.0
9805,46,1,8347,524354473.6
9806,12,3,8347,8126555557.0
9807,61,2,8348,3611421792.0
9808,49,3,8348,6613654285.0
9809,12,3,8348,8126555557.0
9810,1,1,8351,870684051.2
9811,21,1,8353,1624871268.0
9812,1,1,8355,773026550.2
9813,12,1,8355,958310179.1
9814,26,1,8358,1205057041.0
9815,37,2,8359,3450533798.0
9816,25,1,8360,785057726.5
9817,27,1,8360,1247943521.0
9818,21,1,8360,785057726.5
9819,12,3,8361,8126555557.0
9820,20,2,8361,4661767010.0
9821,27,1,8363,1247943521.0
9822,21,1,8363,1624871268.0
9823,53,1,8363,1316785465.0
9824,3,1,8363,1016690197.0
9825,53,1,8365,1316785465.0
9826,49,1,8365,684911548.2
9827,13,3,8366,5030803098.0
9828,21,1,8369,785057726.5
9829,12,3,8370,8126555557.0
9830,37,2,8370,3450533798.0
9831,46,2,8370,3450533798.0
9832,49,1,8372,780595652.2
9833,51,3,8372,9162612099.0
9834,25,1,8373,785057726.5
9835,51,3,8375,5631035099.0
9836,52,1,8376,1316785465.0
9837,51,3,8376,6824926430.0
9838,49,1,8379,660479295.0
9839,20,3,8379,6613654285.0
9840,15,3,8380,8938953132.0
9841,48,3,8381,8097986358.0
9842,36,1,8381,1361850958.0
9843,10,1,8381,1126855018.0
9844,22,1,8382,947222683.7
9845,40,4,8384,14853619650.0
9846,51,3,8385,8962320724.0
9847,14,1,8386,904832164.9
9848,61,2,8388,3611421792.0
9849,52,2,8389,4224952563.0
9850,27,1,8389,1247943521.0
9851,2,1,8389,797888085.8
9852,11,2,8390,2544197467.0
9853,13,1,8392,1289941312.0
9854,62,2,8395,2733219431.0
9855,37,2,8396,3450533798.0
9856,45,1,8397,1119276599.0
9857,36,2,8397,3450533798.0
9858,61,1,8398,462562513.5
9859,51,3,8399,21540623939.0
9860,15,1,8400,955356900.4
9861,27,1,8400,1205057041.0
9862,63,2,8401,2733219431.0
9863,1,1,8404,841522484.4
9864,51,3,8405,14288078241.0
9865,12,1,8406,1140892540.0
9866,12,1,8406,914862320.1
9867,13,3,8407,5030803098.0
9868,58,1,8409,775055478.6
9869,51,3,8410,4251684433.0
9870,1,1,8410,850272785.6
9871,21,2,8410,4661767010.0
9872,52,1,8410,670402993.7
9873,5,1,8411,853218745.9
9874,20,4,8411,26234121822.0
9875,27,1,8412,1247943521.0
9876,21,1,8413,947222683.7
9877,1,3,8414,5749773962.0
9878,50,3,8414,8518702245.0
9879,1,1,8414,933079510.4
9880,1,1,8415,729802540.9
9881,51,3,8415,6716742268.0
9882,11,2,8416,2544197467.0
9883,51,3,8417,9076873711.0
9884,27,1,8418,1247943521.0
9885,61,2,8419,3611421792.0
9886,10,1,8420,1824588295.0
9887,1,3,8421,5749773962.0
9888,12,1,8421,1062170742.0
9889,12,1,8422,582979704.9
9890,40,4,8422,14853619650.0
9891,11,2,8424,2544197467.0
9892,12,1,8424,732763211.1
9893,37,2,8425,3450533798.0
9894,25,1,8425,785057726.5
9895,11,2,8426,2544197467.0
9896,52,1,8429,457819599.8
9897,1,3,8429,5749773962.0
9898,21,1,8430,1624871268.0
9899,25,1,8430,785057726.5
9900,11,2,8430,2544197467.0
9901,46,4,8430,14948036345.0
9902,51,3,8431,7806161335.0
9903,21,1,8432,1624871268.0
9904,61,2,8434,3611421792.0
9905,11,2,8435,2544197467.0
9906,12,3,8435,8126555557.0
9907,63,2,8436,2733219431.0
9908,19,2,8436,4661767010.0
9909,10,1,8438,1850884213.0
9910,49,3,8438,6613654285.0
9911,21,4,8438,26234121822.0
9912,27,1,8438,1247943521.0
9913,52,1,8439,1316785465.0
9914,25,1,8439,785057726.5
9915,1,1,8440,901714989.3
9916,37,2,8440,3450533798.0
9917,1,1,8442,1183846785.0
9918,46,4,8443,14948036345.0
9919,50,1,8445,795430630.9
9920,52,1,8445,384588132.2
9921,49,1,8448,1286958555.0
9922,21,1,8448,785057726.5
9923,21,3,8449,6613654285.0
9924,14,3,8449,5030803098.0
9925,46,4,8449,14948036345.0
9926,25,1,8449,785057726.5
9927,14,3,8450,5030803098.0
9928,6,1,8451,901765476.2
9929,52,1,8452,433442412.8
9930,60,2,8452,3611421792.0
9931,14,1,8453,946148412.3
9932,50,3,8457,7980170427.0
9933,21,1,8458,1624871268.0
9934,40,4,8458,14853619650.0
9935,48,1,8460,726901683.8
9936,52,1,8460,425135966.4
9937,49,1,8460,1065090712.0
9938,52,1,8461,593025611.7
9939,14,3,8463,8938953132.0
9940,1,1,8464,835772415.7
9941,12,3,8464,8126555557.0
9942,18,3,8465,7188343121.0
9943,13,1,8465,1289941312.0
9944,46,2,8466,3450533798.0
9945,21,1,8466,1624871268.0
9946,63,2,8466,2733219431.0
9947,21,1,8468,1205057041.0
9948,18,3,8468,7188343121.0
9949,27,1,8469,1247943521.0
9950,15,1,8469,911936227.8
9951,15,1,8469,1146926781.0
9952,53,1,8470,1316785465.0
9953,52,1,8471,672117661.0
9954,26,1,8471,1205057041.0
9955,20,2,8471,4661767010.0
9956,49,1,8471,906422208.5
9957,20,2,8473,4661767010.0
9958,53,1,8473,1316785465.0
9959,52,1,8473,530148907.1
9960,15,1,8474,599855163.3
9961,37,1,8475,1361850958.0
9962,52,1,8479,606231227.5
9963,9,1,8480,524354473.6
9964,1,1,8480,857009674.6
9965,21,4,8481,26234121822.0
9966,49,1,8482,625265127.6
9967,50,1,8482,795430630.9
9968,20,2,8483,4661767010.0
9969,25,1,8483,785057726.5
9970,2,1,8484,899485513.9
9971,9,1,8486,524354473.6
9972,61,2,8486,3611421792.0
9973,12,1,8487,406117093.6
9974,12,1,8487,799245052.3
9975,20,4,8487,26234121822.0
9976,9,1,8489,524354473.6
9977,15,1,8490,916741863.3
9978,63,2,8490,2733219431.0
9979,62,1,8492,462562513.5
9980,53,1,8492,1316785465.0
9981,10,1,8492,747944541.5
9982,14,3,8492,5030803098.0
9983,21,1,8494,1624871268.0
9984,20,3,8495,6613654285.0
9985,24,1,8495,785057726.5
9986,2,1,8495,1383677291.0
9987,20,3,8495,6613654285.0
9988,46,2,8496,3450533798.0
9989,49,1,8496,558042229.6
9990,20,3,8496,6613654285.0
9991,58,1,8497,775055478.6
9992,46,2,8497,3450533798.0
9993,49,3,8498,6613654285.0
9994,1,1,8501,996290662.6
9995,10,1,8503,1335740491.0
9996,61,2,8505,3611421792.0
9997,20,4,8507,26234121822.0
9998,10,1,8510,1089393837.0
9999,1,1,8510,872602263.1
10000,1,1,8510,819320715.7
10001,14,3,8511,5030803098.0
10002,1,3,8511,5749773962.0
10003,21,1,8512,1624871268.0
10004,1,1,8514,784825020.1
10005,20,3,8516,6613654285.0
10006,13,1,8516,711373704.9
10007,2,1,8516,1072173277.0
10008,1,1,8517,919435719.3
10009,15,3,8518,8938953132.0
10010,12,1,8518,943731539.3
10011,40,4,8519,14853619650.0
10012,14,3,8519,5030803098.0
10013,11,1,8519,484285937.2
10014,12,1,8520,1069576000.0
10015,1,1,8520,791162939.5
10016,13,1,8521,827738518.6
10017,36,2,8524,3450533798.0
10018,6,1,8524,901765476.2
10019,1,1,8524,766804461.2
10020,63,2,8525,2733219431.0
10021,10,1,8526,1284078327.0
10022,15,1,8528,1009017879.0
10023,46,2,8530,3450533798.0
10024,12,1,8531,720771578.6
10025,51,3,8531,5369776462.0
10026,10,1,8532,1331813281.0
10027,48,3,8536,8097986358.0
10028,48,3,8537,8097986358.0
10029,12,3,8537,8126555557.0
10030,45,1,8537,1119276599.0
10031,58,1,8538,775055478.6
10032,61,1,8539,462562513.5
10033,25,1,8540,785057726.5
10034,10,1,8542,1452801527.0
10035,1,1,8542,1098817459.0
10036,27,1,8543,1247943521.0
10037,2,1,8543,979488463.4
10038,10,1,8544,794489021.3
10039,13,3,8545,5030803098.0
10040,10,1,8545,757716571.0
10041,49,1,8545,789122824.2
10042,50,1,8546,795430630.9
10043,51,3,8547,5095406746.0
10044,45,1,8551,1119276599.0
10045,14,1,8552,1017424911.0
10046,58,1,8552,775055478.6
10047,37,2,8553,3450533798.0
10048,61,1,8553,462562513.5
10049,21,1,8553,1205057041.0
10050,8,2,8554,2424371639.0
10051,36,1,8555,1361850958.0
10052,12,1,8556,1160756381.0
10053,1,1,8557,871064573.9
10054,29,1,8558,821323293.5
10055,29,1,8558,821323293.5
10056,2,1,8560,1045161147.0
10057,12,1,8560,1456869144.0
10058,45,1,8560,1119276599.0
10059,50,3,8561,6287982857.0
10060,14,1,8561,964488197.1
10061,15,3,8562,8938953132.0
10062,12,1,8563,677402064.4
10063,20,3,8563,6613654285.0
10064,26,1,8563,1205057041.0
10065,21,1,8565,947222683.7
10066,9,3,8565,5961674471.0
10067,27,1,8566,1247943521.0
10068,50,1,8566,795430630.9
10069,9,3,8566,5961674471.0
10070,61,2,8567,3611421792.0
10071,9,1,8569,524354473.6
10072,12,1,8571,1068387322.0
10073,48,3,8572,6613654285.0
10074,52,1,8573,1316785465.0
10075,2,1,8573,947046466.6
10076,12,1,8575,1905361827.0
10077,37,1,8577,1361850958.0
10078,13,1,8577,950831121.9
10079,12,1,8578,663773195.3
10080,25,1,8579,785057726.5
10081,10,1,8579,917493104.4
10082,52,1,8581,478366950.2
10083,20,4,8581,26234121822.0
10084,1,1,8581,898300873.0
10085,14,3,8584,5030803098.0
10086,20,2,8584,4661767010.0
10087,37,2,8585,3450533798.0
10088,12,1,8586,315110194.1
10089,14,3,8586,8938953132.0
10090,25,1,8587,785057726.5
10091,10,1,8587,672132133.8
10092,45,1,8587,1119276599.0
10093,8,2,8588,2424371639.0
10094,18,3,8588,7188343121.0
10095,63,2,8589,2733219431.0
10096,13,3,8589,8938953132.0
10097,15,1,8590,866057669.8
10098,61,1,8590,462562513.5
10099,14,3,8593,5030803098.0
10100,1,1,8593,798456308.7
10101,51,3,8594,10001186632.0
10102,51,3,8595,8754351753.0
10103,29,1,8596,821323293.5
10104,9,3,8596,5961674471.0
10105,39,2,8596,2424371639.0
10106,46,1,8596,524354473.6
10107,18,3,8597,7188343121.0
10108,52,1,8597,423616881.7
10109,12,1,8598,1010199560.0
10110,12,1,8598,451817329.2
10111,22,1,8598,947222683.7
10112,21,2,8599,4661767010.0
10113,21,1,8602,947222683.7
10114,25,1,8602,785057726.5
10115,39,2,8603,2424371639.0
10116,20,4,8606,26234121822.0
10117,51,3,8606,4060618927.0
10118,27,1,8607,1247943521.0
10119,12,1,8608,782457570.9
10120,10,1,8608,1254080972.0
10121,51,3,8609,5020463899.0
10122,12,1,8609,498424897.9
10123,27,1,8611,1247943521.0
10124,22,1,8613,947222683.7
10125,14,1,8613,1289941312.0
10126,39,2,8614,2424371639.0
10127,1,1,8615,872220936.2
10128,15,1,8615,673669819.9
10129,46,4,8615,14948036345.0
10130,2,1,8617,1099843578.0
10131,46,2,8617,3450533798.0
10132,48,1,8618,780859127.0
10133,20,2,8619,4661767010.0
10134,14,1,8619,910960168.6
10135,52,1,8620,670503955.8
10136,13,1,8620,701784981.8
10137,53,1,8621,1316785465.0
10138,53,2,8621,4224952563.0
10139,21,1,8621,1624871268.0
10140,1,1,8622,883559906.8
10141,51,3,8622,8670314735.0
10142,61,1,8622,462562513.5
10143,8,2,8623,2424371639.0
10144,6,1,8623,901765476.2
10145,48,3,8625,8097986358.0
10146,49,1,8627,1260342672.0
10147,12,3,8628,8126555557.0
10148,37,2,8629,3450533798.0
10149,9,3,8629,5961674471.0
10150,61,1,8629,462562513.5
10151,46,4,8629,14948036345.0
10152,11,2,8630,2544197467.0
10153,53,2,8630,4224952563.0
10154,10,1,8633,948131628.0
10155,50,1,8634,795430630.9
10156,11,1,8634,809792754.9
10157,9,3,8634,5961674471.0
10158,58,1,8635,775055478.6
10159,61,2,8636,3611421792.0
10160,46,1,8637,524354473.6
10161,8,2,8637,2424371639.0
10162,52,1,8638,599557938.1
10163,53,1,8639,1316785465.0
10164,11,1,8642,1831694040.0
10165,20,3,8642,6613654285.0
10166,13,1,8642,1337769012.0
10167,14,1,8643,1289941312.0
10168,18,3,8643,7188343121.0
10169,12,1,8644,362042382.1
10170,40,4,8645,14853619650.0
10171,8,2,8646,2424371639.0
10172,12,1,8646,962605472.5
10173,12,1,8647,902484028.0
10174,12,1,8648,695481297.1
10175,14,1,8648,1289941312.0
10176,6,1,8649,901765476.2
10177,9,3,8652,5961674471.0
10178,10,1,8652,1239306116.0
10179,26,1,8653,1205057041.0
10180,27,1,8654,1205057041.0
10181,8,2,8654,2424371639.0
10182,49,3,8654,6613654285.0
10183,10,1,8655,679460412.8
10184,46,1,8656,524354473.6
10185,15,1,8656,730140708.7
10186,51,3,8658,12617407771.0
10187,9,1,8659,524354473.6
10188,61,2,8659,3611421792.0
10189,49,1,8659,882997544.2
10190,1,1,8660,933079510.4
10191,10,1,8660,1396939675.0
10192,3,1,8663,829415890.3
10193,12,1,8663,802152678.8
10194,46,2,8664,3450533798.0
10195,20,2,8666,4661767010.0
10196,62,2,8666,2733219431.0
10197,20,4,8667,26234121822.0
10198,48,3,8668,8097986358.0
10199,2,1,8669,987502373.1
10200,36,1,8669,1361850958.0
10201,49,1,8669,1067176780.0
10202,11,2,8670,2544197467.0
10203,12,3,8670,8126555557.0
10204,51,3,8670,8537921941.0
10205,1,1,8670,763878693.3
10206,6,1,8670,901765476.2
10207,50,3,8672,9243072936.0
10208,53,2,8673,4224952563.0
10209,49,1,8674,765453975.3
10210,12,1,8676,810400943.1
10211,46,4,8678,14948036345.0
10212,14,3,8679,5030803098.0
10213,9,1,8679,524354473.6
10214,58,1,8680,775055478.6
10215,53,2,8681,4224952563.0
10216,25,1,8681,785057726.5
10217,52,1,8683,643398914.9
10218,6,1,8684,901765476.2
10219,51,3,8686,6641113726.0
10220,14,3,8689,5030803098.0
10221,27,1,8689,1247943521.0
10222,15,1,8689,555803149.3
10223,8,2,8690,2424371639.0
10224,9,1,8692,524354473.6
10225,20,2,8692,4661767010.0
10226,50,1,8692,795430630.9
10227,40,4,8694,14853619650.0
10228,46,1,8694,524354473.6
10229,21,1,8694,1624871268.0
10230,45,1,8695,1119276599.0
10231,27,1,8695,1247943521.0
10232,12,1,8696,857880702.8
10233,48,1,8696,863425541.2
10234,62,1,8697,462562513.5
10235,46,1,8699,524354473.6
10236,58,1,8700,775055478.6
10237,49,1,8700,984473944.2
10238,27,1,8701,1247943521.0
10239,45,1,8701,1119276599.0
10240,12,3,8701,8126555557.0
10241,12,3,8702,8126555557.0
10242,21,1,8702,1624871268.0
10243,1,1,8704,880479571.1
10244,1,1,8704,816427886.2
10245,21,4,8704,14948036345.0
10246,45,1,8705,1119276599.0
10247,22,1,8706,947222683.7
10248,1,1,8706,734096286.2
10249,21,1,8706,947222683.7
10250,40,4,8707,14853619650.0
10251,48,3,8711,8097986358.0
10252,1,1,8711,728793618.5
10253,39,2,8711,2424371639.0
10254,39,2,8716,2424371639.0
10255,46,4,8717,14948036345.0
10256,16,1,8717,1115913361.0
10257,51,1,8718,620970210.7
10258,20,2,8720,4661767010.0
10259,1,1,8721,825276257.3
10260,26,1,8722,1205057041.0
10261,1,3,8723,5749773962.0
10262,12,1,8723,1517899162.0
10263,37,2,8725,3450533798.0
10264,12,1,8727,1553822158.0
10265,14,3,8727,5030803098.0
10266,2,1,8727,818165683.4
10267,10,1,8729,537257497.7
10268,1,1,8731,867465975.3
10269,40,4,8731,14853619650.0
10270,62,2,8731,2733219431.0
10271,4,1,8732,796662760.4
10272,12,1,8733,797116698.6
10273,1,3,8734,5749773962.0
10274,20,2,8735,4661767010.0
10275,21,4,8735,14948036345.0
10276,40,4,8736,14853619650.0
10277,40,4,8737,14853619650.0
10278,62,1,8738,462562513.5
10279,61,2,8738,3611421792.0
10280,49,1,8738,1478396350.0
10281,1,1,8740,823789341.2
10282,2,1,8740,821657611.8
10283,58,1,8741,775055478.6
10284,40,4,8742,14853619650.0
10285,12,3,8743,8126555557.0
10286,10,1,8743,1152838889.0
10287,1,1,8743,767012400.6
10288,12,3,8744,5030803098.0
10289,11,2,8745,2544197467.0
10290,49,3,8746,6613654285.0
10291,21,1,8747,947222683.7
10292,49,3,8749,6613654285.0
10293,10,1,8750,1312401677.0
10294,24,1,8751,785057726.5
10295,46,1,8752,524354473.6
10296,8,2,8752,2424371639.0
10297,9,1,8753,524354473.6
10298,21,1,8754,1624871268.0
10299,46,1,8755,524354473.6
10300,40,4,8759,14853619650.0
10301,14,1,8759,648528941.5
10302,39,2,8759,2424371639.0
10303,48,3,8760,8097986358.0
10304,12,1,8760,1494127904.0
10305,37,2,8761,3450533798.0
10306,2,1,8761,913388116.8
10307,10,1,8762,663442949.1
10308,53,2,8763,4224952563.0
10309,45,1,8764,1119276599.0
10310,21,1,8764,1624871268.0
10311,22,1,8764,947222683.7
10312,37,2,8765,3450533798.0
10313,39,2,8766,2424371639.0
10314,49,3,8768,6613654285.0
10315,2,1,8768,937123644.8
10316,12,1,8772,617428914.2
10317,10,1,8772,971500230.9
10318,51,3,8773,9285193538.0
10319,39,2,8773,2424371639.0
10320,14,3,8775,5030803098.0
10321,12,1,8776,402255955.3
10322,6,1,8776,901765476.2
10323,6,1,8776,901765476.2
10324,9,1,8776,524354473.6
10325,20,4,8777,26234121822.0
10326,51,3,8780,6713297663.0
10327,62,1,8780,462562513.5
10328,20,4,8781,26234121822.0
10329,46,2,8781,3450533798.0
10330,53,2,8781,4224952563.0
10331,50,1,8782,795430630.9
10332,11,2,8782,2544197467.0
10333,20,4,8785,26234121822.0
10334,52,1,8785,807175706.1
10335,58,1,8786,775055478.6
10336,24,1,8787,785057726.5
10337,14,1,8788,1289941312.0
10338,14,1,8789,1289941312.0
10339,46,4,8793,14948036345.0
10340,10,1,8793,870252911.0
10341,27,1,8793,1247943521.0
10342,45,1,8794,1119276599.0
10343,21,1,8794,785057726.5
10344,11,1,8794,388758186.9
10345,15,1,8794,884078205.3
10346,49,1,8794,652086165.4
10347,18,3,8795,7188343121.0
10348,1,1,8796,755996197.6
10349,21,4,8796,14948036345.0
10350,37,2,8796,3450533798.0
10351,21,1,8796,1624871268.0
10352,61,1,8797,462562513.5
10353,1,1,8798,973294814.3
10354,37,1,8798,1361850958.0
10355,26,1,8800,1205057041.0
10356,39,2,8800,2424371639.0
10357,8,2,8801,2424371639.0
10358,51,3,8802,6053572311.0
10359,13,1,8804,1289941312.0
10360,11,1,8804,420152845.4
10361,25,1,8805,785057726.5
10362,11,2,8806,2544197467.0
10363,53,2,8809,4224952563.0
10364,12,1,8810,745181514.4
10365,46,1,8810,524354473.6
10366,14,1,8810,771512635.0
10367,2,1,8813,1010243325.0
10368,26,1,8815,1205057041.0
10369,12,1,8816,675871623.2
10370,10,1,8816,913250349.0
10371,40,4,8817,14853619650.0
10372,49,1,8820,780595652.2
10373,29,1,8822,821323293.5
10374,46,4,8824,14948036345.0
10375,62,1,8826,462562513.5
10376,8,2,8827,2424371639.0
10377,12,1,8830,976051062.7
10378,10,1,8830,1023059434.0
10379,21,2,8831,4661767010.0
10380,21,4,8831,14948036345.0
10381,25,1,8834,785057726.5
10382,12,1,8835,1534602752.0
10383,9,1,8836,524354473.6
10384,12,1,8836,831724490.9
10385,14,1,8837,1276205573.0
10386,10,1,8837,752796890.4
10387,26,1,8839,1205057041.0
10388,9,3,8840,5961674471.0
10389,51,3,8840,15753237177.0
10390,2,1,8841,809702707.1
10391,14,1,8841,1289941312.0
10392,39,2,8843,2424371639.0
10393,10,1,8846,1107568868.0
10394,58,1,8846,775055478.6
10395,51,3,8847,8098003157.0
10396,12,1,8847,797116698.6
10397,9,1,8848,524354473.6
10398,1,1,8849,1046243234.0
10399,21,1,8850,947222683.7
10400,48,3,8850,8097986358.0
10401,18,3,8853,7188343121.0
10402,6,1,8854,901765476.2
10403,12,1,8854,651227052.6
10404,1,1,8854,974781301.1
10405,46,1,8855,524354473.6
10406,45,1,8857,1119276599.0
10407,21,4,8857,14948036345.0
10408,14,3,8858,8938953132.0
10409,1,1,8858,814602267.1
10410,12,1,8859,659765357.7
10411,2,3,8860,5749773962.0
10412,51,3,8863,6880311027.0
10413,53,2,8864,4224952563.0
10414,52,1,8864,448881392.6
10415,49,1,8864,1103940523.0
10416,25,1,8865,785057726.5
10417,10,1,8869,967702737.4
10418,49,3,8870,6613654285.0
10419,12,1,8870,1240711868.0
10420,1,3,8871,5749773962.0
10421,14,3,8873,8938953132.0
10422,22,1,8874,947222683.7
10423,12,1,8874,1688783397.0
10424,12,1,8874,713115380.0
10425,26,1,8876,785057726.5
10426,9,3,8876,5961674471.0
10427,51,3,8877,11903959002.0
10428,37,1,8878,1361850958.0
10429,61,1,8882,462562513.5
10430,11,1,8883,778286262.8
10431,21,1,8884,785057726.5
10432,6,1,8886,901765476.2
10433,22,1,8886,947222683.7
10434,22,1,8889,947222683.7
10435,20,4,8891,26234121822.0
10436,20,4,8893,26234121822.0
10437,1,1,8893,1001061621.0
10438,12,1,8894,617708552.1
10439,52,1,8895,651503846.8
10440,14,1,8895,901276593.1
10441,12,3,8895,8126555557.0
10442,58,1,8896,775055478.6
10443,49,3,8897,6613654285.0
10444,51,3,8898,10161565623.0
10445,32,1,8898,821323293.5
10446,14,1,8899,869428766.3
10447,14,1,8900,869428766.3
10448,9,1,8902,524354473.6
10449,14,3,8902,8938953132.0
10450,20,4,8903,26234121822.0
10451,49,1,8904,1186196165.0
10452,9,3,8904,5961674471.0
10453,10,1,8904,1568812941.0
10454,2,1,8905,1081807320.0
10455,2,1,8906,1221613133.0
10456,40,4,8906,14853619650.0
10457,49,3,8907,6613654285.0
10458,12,1,8907,489024271.6
10459,14,3,8908,8938953132.0
10460,51,1,8909,738588101.3
10461,16,1,8909,1314221291.0
10462,1,1,8910,1163338528.0
10463,13,1,8910,605615977.9
10464,14,3,8912,7188343121.0
10465,12,1,8913,932717617.2
10466,50,1,8913,795430630.9
10467,14,1,8915,1095235596.0
10468,9,3,8916,5961674471.0
10469,21,4,8916,14948036345.0
10470,40,4,8916,14853619650.0
10471,11,1,8917,1859580561.0
10472,1,1,8917,1002854315.0
10473,51,3,8917,6244031571.0
10474,46,4,8918,14948036345.0
10475,46,2,8919,3450533798.0
10476,61,2,8920,3611421792.0
10477,4,3,8921,5749773962.0
10478,62,2,8922,2733219431.0
10479,53,2,8922,4224952563.0
10480,51,3,8925,5170307722.0
10481,52,1,8925,667991166.6
10482,51,1,8926,610514746.2
10483,12,1,8926,823792209.4
10484,45,1,8928,1119276599.0
10485,50,1,8929,795430630.9
10486,6,1,8930,901765476.2
10487,53,2,8931,4224952563.0
10488,2,1,8931,837541889.4
10489,21,1,8932,947222683.7
10490,27,1,8933,1247943521.0
10491,52,1,8934,464331771.7
10492,21,1,8935,947222683.7
10493,21,1,8935,1624871268.0
10494,63,2,8936,2733219431.0
10495,10,1,8936,1203830982.0
10496,20,2,8938,4661767010.0
10497,21,2,8939,4661767010.0
10498,8,2,8939,2424371639.0
10499,18,3,8939,7188343121.0
10500,18,3,8939,7188343121.0
10501,63,2,8940,2733219431.0
10502,46,1,8940,524354473.6
10503,37,1,8941,1361850958.0
10504,12,1,8941,561773148.8
10505,46,1,8942,524354473.6
10506,37,1,8942,1361850958.0
10507,12,1,8942,1661326807.0
10508,45,1,8942,1119276599.0
10509,51,3,8944,12116795259.0
10510,21,4,8944,26234121822.0
10511,11,1,8945,546555190.5
10512,21,1,8945,1624871268.0
10513,1,1,8947,666810707.2
10514,37,2,8947,3450533798.0
10515,46,1,8948,524354473.6
10516,45,1,8949,1119276599.0
10517,63,2,8950,2733219431.0
10518,52,1,8951,992935082.3
10519,50,1,8953,795430630.9
10520,15,3,8953,8938953132.0
10521,51,3,8953,7694563226.0
10522,18,3,8954,7188343121.0
10523,1,1,8955,828329729.3
10524,29,1,8956,821323293.5
10525,10,1,8956,931800963.7
10526,12,1,8957,961447636.3
10527,12,1,8958,1286377886.0
10528,46,1,8961,524354473.6
10529,8,2,8961,2424371639.0
10530,53,2,8962,4224952563.0
10531,51,1,8964,678939323.3
10532,12,1,8964,495443491.0
10533,14,1,8964,926722500.0
10534,22,1,8964,947222683.7
10535,12,1,8967,327270068.7
10536,21,1,8967,1624871268.0
10537,45,1,8968,1119276599.0
10538,29,1,8969,821323293.5
10539,15,1,8969,795583280.3
10540,63,2,8969,2733219431.0
10541,1,1,8970,1033223235.0
10542,1,1,8971,824676641.9
10543,21,4,8972,14948036345.0
10544,13,3,8973,8938953132.0
